,Length,LogLength,Numgene,numVOG,numVOG3,pVOG/ORF,VQ3,ID,const,Virusness
BeeP-37-2013_NODE_58_length_3816_cov_16_986093,3816,3.5816083660320577,5,2,2,0.4,0.4,Virsort,Lin,0.7809755448000001
BeeP-37-2013_NODE_593_length_886_cov_1_991347,886,2.9474337218870508,2,1,1,0.5,0.5,Diamond,Lin,0.6501216289
BeeP-37-2013_NODE_596_length_883_cov_1_163772,883,2.9459607035775686,2,2,2,1.0,1.0,Diamond,Lin,1.0
BeeP-37-2013_NODE_60_length_3712_cov_15_960935,3712,3.5696079675468244,6,4,4,0.67,0.67,Virsort,Lin,0.84010587435
BeeP-37-2013_NODE_623_length_863_cov_4_395674,863,2.9360107957152097,4,1,1,0.25,0.25,Diamond,Lin,0.0
BeeP-37-2013_NODE_62_length_3632_cov_9_192968,3632,3.5601458398490475,6,6,6,1.0,1.0,Virsort,Lin,0.78026204172
BeeP-37-2013_NODE_635_length_848_cov_3_667964,848,2.9283958522567137,2,2,2,1.0,1.0,Diamond,Lin,0.99887703285
BeeP-37-2013_NODE_639_length_847_cov_3_920779,847,2.9278834103307068,1,1,1,1.0,1.0,Diamond,Lin,0.8930153031
BeeP-37-2013_NODE_640_length_843_cov_2_079634,843,2.9258275746247424,1,1,1,1.0,1.0,Diamond,Lin,0.0
BeeP-37-2013_NODE_643_length_841_cov_6_595550,841,2.924795995797912,4,0,1,0.0,0.25,Diamond,Lin,0.0
BeeP-37-2013_NODE_647_length_838_cov_3_591327,838,2.9232440186302764,2,1,1,0.5,0.5,Diamond,Lin,0.2644761824
BeeP-37-2013_NODE_650_length_835_cov_1_828496,835,2.921686475483602,1,1,1,1.0,1.0,Diamond,Lin,0.1988778257
BeeP-37-2013_NODE_673_length_820_cov_1_532974,820,2.9138138523837167,2,1,1,0.5,0.5,Diamond,Lin,1.0
BeeP-37-2013_NODE_674_length_819_cov_3_144205,819,2.9132839017604186,2,2,2,1.0,1.0,Diamond,Lin,0.9130851275
BeeP-37-2013_NODE_677_length_818_cov_4_437247,818,2.912753303671323,3,3,3,1.0,1.0,Diamond,Lin,0.8269099053333333
BeeP-37-2013_NODE_67_length_3471_cov_4_284915,3471,3.540454613671412,8,3,3,0.38,0.38,Virsort,Lin,0.4336646447666667
BeeP-37-2013_NODE_68_length_3424_cov_10_335524,3424,3.5345337560051155,9,3,3,0.33,0.33,Virsort,Lin,0.6146768018666667
BeeP-37-2013_NODE_690_length_812_cov_4_038095,812,2.909556029241175,2,1,1,0.5,0.5,Diamond,Lin,0.764458273
BeeP-37-2013_NODE_695_length_810_cov_8_851296,810,2.9084850188786495,1,1,1,1.0,1.0,Diamond,Lin,0.2382817567
BeeP-37-2013_NODE_69_length_3419_cov_6_977259,3419,3.5338991007965945,5,4,5,0.8,1.0,Virsort,Lin,0.7194404475
BeeP-37-2013_NODE_713_length_801_cov_1_408840,801,2.9036325160842376,1,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-37-2013_NODE_714_length_800_cov_3_316736,800,2.9030899869919438,2,2,2,1.0,1.0,Diamond,Lin,1.0
BeeP-37-2013_NODE_718_length_798_cov_8_009709,798,2.9020028913507296,2,1,1,0.5,0.5,Diamond,Lin,0.0
BeeP-37-2013_NODE_727_length_793_cov_3_632682,793,2.8992731873176036,2,1,1,0.5,0.5,Diamond,Lin,0.0
BeeP-37-2013_NODE_746_length_783_cov_4_351275,783,2.8937617620579434,3,2,2,0.67,0.67,Diamond,Lin,0.7787435623500001
BeeP-37-2013_NODE_75_length_3229_cov_5_874683,3229,3.5090680450171616,5,3,3,0.6,0.6,Virsort,Lin,0.6945421058333334
BeeP-37-2013_NODE_76_length_3220_cov_9_435253,3220,3.507855871695831,6,3,3,0.5,0.5,Virsort,Lin,0.09640310525
BeeP-37-2013_NODE_77_length_3205_cov_9_038043,3205,3.5058280338548364,8,5,5,0.62,0.62,Virsort,Lin,0.435774357625
BeeP-37-2013_NODE_782_length_767_cov_2_713043,767,2.8847953639489807,3,1,1,0.33,0.33,Diamond,Lin,0.9736015754
BeeP-37-2013_NODE_795_length_761_cov_2_305556,761,2.8813846567705728,2,1,1,0.5,0.5,Diamond,Lin,0.6362014970000001
BeeP-37-2013_NODE_797_length_759_cov_5_253666,759,2.88024177589548,3,2,2,0.67,0.67,Diamond,Lin,0.91569180315
BeeP-37-2013_NODE_79_length_3129_cov_6_522936,3129,3.495405563146193,8,1,1,0.12,0.12,Virsort,Lin,1.0
BeeP-37-2013_NODE_7_length_12848_cov_24_651946,12848,4.108835527934605,16,10,11,0.62,0.69,Virsort,Lin,0.46201720708
BeeP-37-2013_NODE_802_length_756_cov_1_920471,756,2.8785217955012063,2,1,1,0.5,0.5,Diamond,Lin,1.0
BeeP-37-2013_NODE_80_length_3073_cov_16_869493,3073,3.4875625602563782,9,7,7,0.78,0.78,Virsort,Lin,0.4946581153857143
BeeP-37-2013_NODE_831_length_742_cov_2_387970,742,2.870403905279027,2,1,1,0.5,0.5,Diamond,Lin,1.0
BeeP-37-2013_NODE_849_length_734_cov_2_678843,734,2.8656960599160706,3,1,1,0.33,0.33,Diamond,Lin,0.764458273
BeeP-37-2013_NODE_856_length_732_cov_3_683969,732,2.864511081058392,1,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-37-2013_NODE_858_length_732_cov_3_262595,732,2.864511081058392,2,2,2,1.0,1.0,Diamond,Lin,0.9849963723999999
BeeP-37-2013_NODE_85_length_2979_cov_8_774294,2979,3.4740705032150436,7,0,0,0.0,0.0,Virsort,Lin,0.0
BeeP-37-2013_NODE_862_length_729_cov_1_796012,729,2.8627275283179747,1,1,1,1.0,1.0,Diamond,Lin,0.0
BeeP-37-2013_NODE_864_length_728_cov_3_331797,728,2.862131379313037,2,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-37-2013_NODE_868_length_727_cov_2_200000,727,2.8615344108590377,1,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-37-2013_NODE_875_length_724_cov_5_027821,724,2.859738566197147,3,1,1,0.33,0.33,Diamond,Lin,0.2748425788
BeeP-37-2013_NODE_900_length_716_cov_2_402191,716,2.8549130223078554,3,2,2,0.67,0.67,Virsort,Lin,0.24699383810000003
BeeP-37-2013_NODE_910_length_713_cov_1_334906,713,2.8530895298518657,3,1,2,0.33,0.67,Diamond,Lin,1.0
BeeP-37-2013_NODE_91_length_2865_cov_9_144548,2865,3.4571246263034086,5,4,4,0.8,0.8,Virsort,Lin,0.43835241813333337
BeeP-37-2013_NODE_93_length_2847_cov_18_548375,2847,3.454387467146955,7,1,1,0.14,0.14,Virsort,Lin,0.0
BeeP-37-2013_NODE_940_length_699_cov_7_514469,699,2.8444771757456815,1,0,1,0.0,1.0,Diamond,Lin,0.0
BeeP-37-2013_NODE_942_length_699_cov_3_659164,699,2.8444771757456815,1,1,1,1.0,1.0,Diamond,Lin,0.6234893333
BeeP-37-2013_NODE_953_length_697_cov_1_301613,697,2.8432327780980096,2,2,2,1.0,1.0,Diamond,Lin,1.0
BeeP-37-2013_NODE_959_length_694_cov_2_385737,694,2.841359470454855,1,1,1,1.0,1.0,Diamond,Lin,0.2644761824
BeeP-37-2013_NODE_985_length_686_cov_1_740558,686,2.8363241157067516,1,1,1,1.0,1.0,Diamond,Lin,0.6649384649
BeeP-37-2013_NODE_98_length_2753_cov_6_748505,2753,3.4398062113933303,6,5,6,0.83,1.0,Virsort,Lin,0.36224098852000003
BeeP-37-2013_NODE_9_length_10235_cov_11_050896,10235,4.010087846998524,13,9,10,0.69,0.77,Virsort,Lin,0.9022824412
BeeP-38-2013_NODE_10_length_5804_cov_31_211978,5804,3.7637274037656985,11,4,7,0.36,0.64,Virsort,Lin,0.660394521275
BeeP-38-2013_NODE_114_length_907_cov_1_249398,907,2.957607287060095,2,2,2,1.0,1.0,Diamond,Lin,0.7702640111
BeeP-38-2013_NODE_17_length_3265_cov_11_427854,3265,3.5138831856110926,5,3,4,0.6,0.8,Virsort,Lin,0.0
BeeP-38-2013_NODE_1_length_47472_cov_756_510180,47472,4.676437528972767,71,28,31,0.39,0.44,Diamond,Circ,0.7686771171947369
BeeP-38-2013_NODE_293_length_543_cov_1_298283,543,2.734799829588847,1,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-38-2013_NODE_2_length_19588_cov_27_430526,19588,4.291990095346181,24,19,20,0.79,0.83,Virsort,Lin,0.7326636430499999
BeeP-38-2013_NODE_3_length_17236_cov_13_185209,17236,4.2364364854163306,31,19,20,0.61,0.65,Virsort,Lin,0.6683769384363637
BeeP-38-2013_NODE_52_length_1431_cov_3_439439,1431,3.1556396337597765,1,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-38-2013_NODE_5_length_9175_cov_6_479226,9175,3.962606072924127,17,8,10,0.47,0.59,Virsort,Lin,0.57380374524
BeeP-38-2013_NODE_6_length_7660_cov_6_359356,7660,3.884228769632604,13,7,7,0.54,0.54,Virsort,Lin,0.5660605488666667
BeeP-38-2013_NODE_83_length_1133_cov_11_842803,1133,3.0542299098633974,5,0,1,0.0,0.2,Diamond,Lin,0.0
BeeP-38-2013_NODE_8_length_6967_cov_14_342525,6967,3.8430458105345693,13,9,9,0.69,0.69,Virsort,Lin,0.6093361792857143
BeeP-38-2013_NODE_9_length_6562_cov_19_069082,6562,3.817036226050029,11,7,8,0.64,0.73,Virsort,Lin,0.6923578557333334
BeeP-39-2013_NODE_11_length_2731_cov_4_241145,2731,3.4363217001397333,5,2,2,0.4,0.4,Virsort,Lin,0.7119284294999999
BeeP-39-2013_NODE_187_length_562_cov_1_237113,562,2.749736315569061,1,1,1,1.0,1.0,Diamond,Lin,0.0
BeeP-39-2013_NODE_39_length_1479_cov_4_045649,1479,3.1699681739968923,4,1,1,0.25,0.25,Virsort,Lin,0.0
BeeP-40-2013_NODE_118_length_714_cov_2_888540,714,2.8536982117761744,1,1,1,1.0,1.0,Diamond,Lin,0.2398673013
BeeP-40-2013_NODE_12_length_4719_cov_10_172555,4719,3.6738499773429494,12,0,0,0.0,0.0,Virsort,Lin,0.0
BeeP-40-2013_NODE_13_length_4395_cov_13_381427,4395,3.642958879409791,4,4,4,1.0,1.0,Virsort,Lin,0.44865195687500004
BeeP-40-2013_NODE_16_length_4186_cov_18_066196,4186,3.6217992240026677,9,4,4,0.44,0.44,Virsort,Lin,0.49345635893333334
BeeP-40-2013_NODE_197_length_543_cov_5_287554,543,2.734799829588847,1,1,1,1.0,1.0,Diamond,Lin,1.0
BeeP-40-2013_NODE_1_length_35804_cov_20_796932,35804,4.553931548456327,41,19,21,0.46,0.51,Virsort,Lin,0.31816969260769234
BeeP-40-2013_NODE_24_length_2448_cov_12_017714,2448,3.3888114134735234,4,3,3,0.75,0.75,Virsort,Lin,0.7396889326
BeeP-40-2013_NODE_2_length_22889_cov_16_754778,22889,4.3596268191503516,45,13,16,0.29,0.36,Virsort,Lin,0.596479476590909
BeeP-40-2013_NODE_3_length_15100_cov_12_750183,15100,4.17897694729317,8,5,5,0.62,0.62,Virsort,Lin,0.6539364859500001
BeeP-40-2013_NODE_4_length_11741_cov_15_922068,11741,4.069705088051851,23,7,7,0.3,0.3,Virsort,Lin,0.49817315745
BeeP-40-2013_NODE_5_length_8924_cov_11_777326,8924,3.9505595616118003,13,8,8,0.62,0.62,Virsort,Lin,0.8357655488
BeeP-40-2013_NODE_6_length_8648_cov_17_423521,8648,3.936915680945254,8,4,4,0.5,0.5,Virsort,Lin,0.4477905350250001
BeeP-40-2013_NODE_7_length_8325_cov_15_108632,8325,3.9203842421783577,9,5,5,0.56,0.56,Virsort,Lin,0.6768152942000001
BeeP-40-2013_NODE_8_length_7519_cov_17_033190,7519,3.876160084825628,10,2,3,0.2,0.3,Virsort,Lin,0.7601568546
BeeP-41-2013_NODE_11_length_1883_cov_5_418605,1883,3.2748503200166645,5,1,1,0.2,0.2,Virsort,Lin,0.3657389668
BeeP-41-2013_NODE_1_length_8415_cov_13_936076,8415,3.9250541203118425,8,5,5,0.62,0.62,Virsort,Lin,0.9749254335
BeeP-41-2013_NODE_3_length_3510_cov_8_468686,3510,3.545307116465824,3,1,1,0.33,0.33,Virsort,Lin,1.0
BeeP-41-2013_NODE_5_length_2723_cov_5_470144,2723,3.4350476413399647,7,1,1,0.14,0.14,Virsort,Lin,1.0
BeeP-42-2013_NODE_129_length_515_cov_1_038813,515,2.711807229041191,1,1,1,1.0,1.0,Diamond,Lin,1.0
BeeP-43-2013_NODE_117_length_764_cov_1_949054,764,2.8830933585756897,1,1,1,1.0,1.0,Diamond,Lin,0.4505615858
BeeP-43-2013_NODE_129_length_742_cov_1_064662,742,2.870403905279027,3,1,1,0.33,0.33,Diamond,Lin,0.0094139997
BeeP-43-2013_NODE_144_length_701_cov_1_261218,701,2.8457180179666586,1,1,1,1.0,1.0,Diamond,Lin,0.0
BeeP-43-2013_NODE_183_length_626_cov_1_087432,626,2.7965743332104296,2,2,2,1.0,1.0,Diamond,Lin,0.4776448061
BeeP-43-2013_NODE_191_length_615_cov_1_462825,615,2.788875115775417,1,1,1,1.0,1.0,Diamond,Lin,1.0
BeeP-43-2013_NODE_240_length_554_cov_4_119497,554,2.74350976472843,3,3,3,1.0,1.0,Diamond,Lin,1.0
BeeP-43-2013_NODE_283_length_506_cov_2_580420,506,2.7041505168397992,1,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-43-2013_NODE_2_length_4729_cov_13_984308,4729,3.674769314015426,8,6,6,0.75,0.75,Diamond,Circ,1.0
BeeP-43-2013_NODE_91_length_832_cov_3_520530,832,2.920123326290724,1,1,1,1.0,1.0,Diamond,Lin,1.0
BeeP-44-2013_NODE_1005_length_563_cov_2_238683,563,2.7505083948513462,3,2,2,0.67,0.67,Diamond,Lin,1.0
BeeP-44-2013_NODE_100_length_1899_cov_5_038968,1899,3.2785249647370174,5,2,2,0.4,0.4,Diamond,Lin,0.8741367748000001
BeeP-44-2013_NODE_1024_length_559_cov_1_564315,559,2.747411807886423,1,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-44-2013_NODE_1051_length_552_cov_0_932632,552,2.741939077729199,1,1,1,1.0,1.0,Diamond,Lin,1.0
BeeP-44-2013_NODE_1057_length_550_cov_1_302326,550,2.7403626894942437,1,1,1,1.0,1.0,Diamond,Lin,0.8794074920999999
BeeP-44-2013_NODE_1072_length_546_cov_1_294243,546,2.7371926427047373,2,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-44-2013_NODE_1078_length_545_cov_1_591880,545,2.7363965022766426,3,1,1,0.33,0.33,Diamond,Lin,0.9899908181999999
BeeP-44-2013_NODE_1084_length_544_cov_1_790150,544,2.73559889969818,2,1,1,0.5,0.5,Diamond,Lin,1.0
BeeP-44-2013_NODE_1106_length_539_cov_1_348485,539,2.7315887651867388,1,1,1,1.0,1.0,Diamond,Lin,0.8681765113
BeeP-44-2013_NODE_1117_length_537_cov_1_617391,537,2.7299742856995555,1,0,1,0.0,1.0,Diamond,Lin,0.0
BeeP-44-2013_NODE_1138_length_532_cov_1_397802,532,2.7259116322950483,2,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-44-2013_NODE_1146_length_531_cov_0_814978,531,2.725094521081469,2,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-44-2013_NODE_1149_length_530_cov_1_136865,530,2.724275869600789,2,1,1,0.5,0.5,Diamond,Lin,0.2567714889
BeeP-44-2013_NODE_1155_length_529_cov_2_539823,529,2.7234556720351857,1,1,1,1.0,1.0,Diamond,Lin,1.0
BeeP-44-2013_NODE_1157_length_529_cov_1_241150,529,2.7234556720351857,2,0,1,0.0,0.5,Diamond,Lin,0.0
BeeP-44-2013_NODE_115_length_1798_cov_8_000581,1798,3.25478968739721,2,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-44-2013_NODE_1175_length_525_cov_1_122768,525,2.720159303405957,2,1,1,0.5,0.5,Diamond,Lin,1.0
BeeP-44-2013_NODE_118_length_1778_cov_2_277484,1778,3.249931756634195,4,0,1,0.0,0.25,Virsort,Lin,0.0
BeeP-44-2013_NODE_1197_length_521_cov_3_049550,521,2.7168377232995247,2,1,1,0.5,0.5,Diamond,Lin,0.9822448139
BeeP-44-2013_NODE_1215_length_519_cov_2_398190,519,2.7151673578484576,1,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-44-2013_NODE_1247_length_513_cov_2_011468,513,2.7101173651118162,1,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-44-2013_NODE_125_length_1753_cov_8_683174,1753,3.243781916093795,5,3,5,0.6,1.0,Virsort,Lin,0.8505327343666668
BeeP-44-2013_NODE_1289_length_506_cov_1_606061,506,2.7041505168397992,1,1,1,1.0,1.0,Diamond,Lin,0.8794074920999999
BeeP-44-2013_NODE_128_length_1740_cov_3_769092,1740,3.2405492482825995,5,0,0,0.0,0.0,Virsort,Lin,0.0
BeeP-44-2013_NODE_1297_length_505_cov_1_488318,505,2.7032913781186614,1,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-44-2013_NODE_12_length_5058_cov_29_109617,5058,3.703978825008386,5,2,2,0.4,0.4,Virsort,Lin,0.6120721384000001
BeeP-44-2013_NODE_1308_length_503_cov_1_774648,503,2.7015679850559273,1,1,1,1.0,1.0,Diamond,Lin,1.0
BeeP-44-2013_NODE_1312_length_502_cov_2_291765,502,2.7007037171450192,2,2,2,1.0,1.0,Diamond,Lin,1.0
BeeP-44-2013_NODE_1315_length_502_cov_1_402353,502,2.7007037171450192,1,1,1,1.0,1.0,Diamond,Lin,1.0
BeeP-44-2013_NODE_148_length_1603_cov_2_439712,1603,3.204933522354145,3,3,3,1.0,1.0,Virsort,Lin,1.0
BeeP-44-2013_NODE_161_length_1532_cov_3_989691,1532,3.1852587652965854,3,1,1,0.33,0.33,Diamond,Lin,1.0
BeeP-44-2013_NODE_174_length_1475_cov_5_368383,1475,3.1687920203141817,1,1,1,1.0,1.0,Diamond,Lin,0.9247763004999999
BeeP-44-2013_NODE_191_length_1428_cov_7_017765,1428,3.1547282074401557,4,1,1,0.25,0.25,Virsort,Lin,0.6089659362
BeeP-44-2013_NODE_19_length_4229_cov_21_567197,4229,3.6262376851469003,5,3,3,0.6,0.6,Virsort,Lin,0.7978327113333332
BeeP-44-2013_NODE_212_length_1363_cov_4_017885,1363,3.1344958558346736,4,3,3,0.75,0.75,Diamond,Lin,0.38549279695
BeeP-44-2013_NODE_214_length_1345_cov_4_793375,1345,3.128722284338427,4,3,3,0.75,0.75,Virsort,Lin,0.8479148303333334
BeeP-44-2013_NODE_218_length_1330_cov_2_479649,1330,3.123851640967086,4,0,0,0.0,0.0,Virsort,Lin,0.0
BeeP-44-2013_NODE_22_length_3881_cov_6_913249,3881,3.588943642740015,4,1,1,0.25,0.25,Virsort,Lin,1.0
BeeP-44-2013_NODE_23_length_3880_cov_8_615041,3880,3.5888317255942073,9,2,2,0.22,0.22,Virsort,Lin,0.0
BeeP-44-2013_NODE_255_length_1234_cov_2_389801,1234,3.091315159697223,4,1,1,0.25,0.25,Virsort,Lin,0.6769518847
BeeP-44-2013_NODE_259_length_1204_cov_1_409051,1204,3.0806264869218056,4,2,2,0.5,0.5,Virsort,Lin,0.36966294845000003
BeeP-44-2013_NODE_25_length_3775_cov_11_648999,3775,3.576916955965207,7,4,4,0.57,0.57,Virsort,Lin,0.7003528866666667
BeeP-44-2013_NODE_263_length_1190_cov_2_618149,1190,3.0755469613925306,5,1,1,0.2,0.2,Diamond,Lin,0.5471331239
BeeP-44-2013_NODE_282_length_1128_cov_4_390105,1128,3.0523090996473234,2,1,1,0.5,0.5,Diamond,Lin,0.0
BeeP-44-2013_NODE_294_length_1093_cov_2_500984,1093,3.038620161949703,3,1,1,0.33,0.33,Diamond,Lin,0.34614584060000003
BeeP-44-2013_NODE_309_length_1053_cov_2_336066,1053,3.0224283711854865,1,1,1,1.0,1.0,Diamond,Lin,1.0
BeeP-44-2013_NODE_32_length_3327_cov_7_245231,3327,3.5220528008688223,5,2,3,0.4,0.6,Virsort,Lin,0.6819588282
BeeP-44-2013_NODE_330_length_981_cov_5_590708,981,2.9916690073799486,3,0,0,0.0,0.0,Virsort,Lin,0.0
BeeP-44-2013_NODE_353_length_957_cov_4_720455,957,2.9809119377768436,1,1,1,1.0,1.0,Diamond,Lin,1.0
BeeP-44-2013_NODE_363_length_947_cov_2_504598,947,2.9763499790032735,3,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-44-2013_NODE_365_length_945_cov_1_048387,945,2.975431808509263,2,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-44-2013_NODE_377_length_931_cov_3_100703,931,2.9689496809813427,3,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-44-2013_NODE_379_length_928_cov_3_954172,928,2.967547976218862,3,0,1,0.0,0.33,Diamond,Lin,0.0
BeeP-44-2013_NODE_3_length_9437_cov_20_662714,9437,3.97483395504854,12,7,10,0.58,0.83,Virsort,Lin,0.82135857678
BeeP-44-2013_NODE_416_length_889_cov_2_306650,889,2.9489017609702137,3,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-44-2013_NODE_437_length_872_cov_1_566038,872,2.940516484932567,1,1,1,1.0,1.0,Diamond,Lin,1.0
BeeP-44-2013_NODE_44_length_2828_cov_14_051981,2828,3.4514794051248616,6,5,5,0.83,0.83,Virsort,Lin,0.6422704449
BeeP-44-2013_NODE_46_length_2811_cov_3_750914,2811,3.4488608456074408,4,3,3,0.75,0.75,Virsort,Lin,1.0
BeeP-44-2013_NODE_4_length_9254_cov_9_540155,9254,3.9663294951638783,12,10,10,0.83,0.83,Virsort,Lin,0.5565047856125
BeeP-44-2013_NODE_506_length_806_cov_3_256516,806,2.906335041805091,3,2,2,0.67,0.67,Diamond,Lin,1.0
BeeP-44-2013_NODE_51_length_2667_cov_5_685328,2667,3.4260230156898763,3,3,3,1.0,1.0,Virsort,Lin,0.9106828820499999
BeeP-44-2013_NODE_525_length_782_cov_1_974468,782,2.893206753059848,3,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-44-2013_NODE_538_length_771_cov_3_214697,771,2.8870543780509568,1,1,1,1.0,1.0,Diamond,Lin,0.0750864646
BeeP-44-2013_NODE_54_length_2613_cov_5_416798,2613,3.4171394097273255,5,3,3,0.6,0.6,Virsort,Lin,0.9417067047333333
BeeP-44-2013_NODE_568_length_753_cov_4_511834,753,2.8767949762007006,2,2,2,1.0,1.0,Diamond,Lin,1.0
BeeP-44-2013_NODE_582_length_745_cov_1_949102,745,2.8721562727482928,1,1,1,1.0,1.0,Diamond,Lin,1.0
BeeP-44-2013_NODE_586_length_742_cov_1_090226,742,2.870403905279027,1,1,1,1.0,1.0,Diamond,Lin,1.0
BeeP-44-2013_NODE_603_length_727_cov_3_387692,727,2.8615344108590377,1,1,1,1.0,1.0,Diamond,Lin,0.9679234301
BeeP-44-2013_NODE_60_length_2425_cov_5_758944,2425,3.3847117429382823,5,4,4,0.8,0.8,Virsort,Lin,0.8764779962666666
BeeP-44-2013_NODE_610_length_723_cov_2_741486,723,2.859138297294531,1,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-44-2013_NODE_643_length_701_cov_1_623397,701,2.8457180179666586,3,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-44-2013_NODE_65_length_2352_cov_5_299780,2352,3.371437317404101,2,2,2,1.0,1.0,Diamond,Lin,0.25656216775
BeeP-44-2013_NODE_671_length_686_cov_5_257800,686,2.8363241157067516,2,2,2,1.0,1.0,Diamond,Lin,0.046127388899999996
BeeP-44-2013_NODE_67_length_2345_cov_3_634921,2345,3.370142847051102,4,1,1,0.25,0.25,Virsort,Lin,0.0
BeeP-44-2013_NODE_680_length_684_cov_1_499176,684,2.835056101720116,2,1,1,0.5,0.5,Diamond,Lin,1.0
BeeP-44-2013_NODE_688_length_681_cov_1_932119,681,2.833147111912785,1,1,1,1.0,1.0,Diamond,Lin,0.0
BeeP-44-2013_NODE_68_length_2344_cov_6_379356,2344,3.369957607346053,6,6,6,1.0,1.0,Virsort,Lin,0.7195214887000001
BeeP-44-2013_NODE_696_length_676_cov_1_140234,676,2.829946695941636,1,1,1,1.0,1.0,Diamond,Lin,0.0822145163
BeeP-44-2013_NODE_70_length_2293_cov_15_680505,2293,3.3604040547299387,6,3,5,0.5,0.83,Virsort,Lin,0.9289415639666667
BeeP-44-2013_NODE_715_length_669_cov_1_949324,669,2.8254261177678233,1,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-44-2013_NODE_739_length_656_cov_0_727116,656,2.8169038393756605,2,0,1,0.0,0.5,Diamond,Lin,0.0
BeeP-44-2013_NODE_73_length_2220_cov_2_816612,2220,3.346352974450639,4,2,2,0.5,0.5,Virsort,Lin,0.67005780415
BeeP-44-2013_NODE_748_length_648_cov_3_684764,648,2.8115750058705933,3,1,2,0.33,0.67,Diamond,Lin,0.8341414479000001
BeeP-44-2013_NODE_75_length_2200_cov_7_447951,2200,3.342422680822206,8,1,1,0.12,0.12,Virsort,Lin,0.948113627
BeeP-44-2013_NODE_794_length_628_cov_4_346642,628,2.797959643737196,2,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-44-2013_NODE_796_length_628_cov_1_566243,628,2.797959643737196,2,1,1,0.5,0.5,Diamond,Lin,1.0
BeeP-44-2013_NODE_79_length_2150_cov_3_408104,2150,3.3324384599156054,2,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-44-2013_NODE_81_length_2124_cov_4_120176,2124,3.3271545124094315,3,1,2,0.33,0.67,Diamond,Lin,1.0
BeeP-44-2013_NODE_823_length_618_cov_2_534196,618,2.790988475088816,1,1,1,1.0,1.0,Diamond,Lin,0.0
BeeP-44-2013_NODE_829_length_618_cov_0_974122,618,2.790988475088816,1,1,1,1.0,1.0,Diamond,Lin,0.8794074920999999
BeeP-44-2013_NODE_8_length_6564_cov_21_420996,6564,3.8171685723810556,13,8,8,0.62,0.62,Virsort,Lin,0.82177501492
BeeP-44-2013_NODE_935_length_582_cov_1_665347,582,2.7649229846498886,2,1,2,0.5,1.0,Diamond,Lin,0.2748425788
BeeP-44-2013_NODE_936_length_582_cov_1_611881,582,2.7649229846498886,1,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-44-2013_NODE_96_length_1939_cov_3_972610,1939,3.287577809078705,2,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-44-2013_NODE_971_length_572_cov_3_959596,572,2.7573960287930244,1,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-45-2013_NODE_16_length_3696_cov_8_265819,3696,3.567731962548069,5,4,5,0.8,1.0,Virsort,Lin,0.7102617369
BeeP-45-2013_NODE_1_length_31866_cov_26_676051,31866,4.503327551802781,52,7,9,0.13,0.17,Diamond,Circ,0.628787368575
BeeP-45-2013_NODE_20_length_3372_cov_2_558725,3372,3.527887565952705,4,2,2,0.5,0.5,Virsort,Lin,0.96238815025
BeeP-45-2013_NODE_2_length_27560_cov_75_850817,27560,4.440279213235589,38,30,33,0.79,0.87,Virsort,Lin,0.6709656746888888
BeeP-45-2013_NODE_30_length_2821_cov_5_446064,2821,3.450403086155366,4,4,4,1.0,1.0,Virsort,Lin,0.9701318399
BeeP-45-2013_NODE_311_length_580_cov_2_914513,580,2.7634279935629373,1,1,1,1.0,1.0,Diamond,Lin,1.0
BeeP-45-2013_NODE_31_length_2748_cov_8_258330,2748,3.4390167283875126,4,3,3,0.75,0.75,Virsort,Lin,1.0
BeeP-45-2013_NODE_326_length_570_cov_1_898580,570,2.7558748556724915,1,1,1,1.0,1.0,Diamond,Lin,1.0
BeeP-45-2013_NODE_335_length_558_cov_2_239085,558,2.7466341989375787,1,0,0,0.0,0.0,Diamond,Lin,0.0
